nb_candidats_g;note_a_l_ecrit_g;taux_d_acces_6eme_3eme;part_presents_3eme_ordinaire_total;taux_de_reussite_g
62;9.8;94.0;98.0;95.0
133;9.0;90.0;97.0;82.0
77;9.2;93.0;100.0;81.0
108;8.4;90.0;99.0;82.0
40;11.5;83.0;93.0;100.0
155;9.4;90.0;97.0;85.0
128;12.0;81.0;98.0;98.0
156;8.9;91.0;99.0;83.0
50;10.8;95.0;100.0;98.0
128;6.9;96.0;98.0;61.0
59;10.8;92.0;96.0;95.0
156;8.0;93.0;99.0;76.0
62;10.2;98.0;97.0;87.0
161;8.1;90.0;99.0;81.0
31;9.7;95.0;98.0;84.0
102;7.8;81.0;99.0;74.0
76;10.5;97.0;100.0;93.0
148;10.9;91.0;100.0;100.0
122;10.1;94.0;98.0;91.0
172;12.9;97.0;99.0;99.0
50;10.1;94.0;93.0;92.0
154;9.6;92.0;97.0;80.0
72;10.4;99.0;100.0;96.0
201;13.6;91.0;100.0;100.0
81;9.2;92.0;96.0;86.0
96;8.6;95.0;98.0;90.0
92;11.0;94.0;100.0;87.0
108;7.7;87.0;97.0;83.0
133;9.5;94.0;98.0;88.0
110;8.7;92.0;94.0;83.0
56;10.4;92.0;95.0;86.0
133;8.0;94.0;95.0;83.0
141;9.9;95.0;97.0;76.0
147;9.6;92.0;94.0;86.0
88;10.1;93.0;98.0;90.0
127;7.5;86.0;96.0;79.0
83;8.6;88.0;92.0;90.0
98;15.3;95.0;99.0;100.0
71;11.5;93.0;99.0;93.0
74;9.7;93.0;97.0;88.0
92;9.4;86.0;97.0;84.0
96;8.9;93.0;96.0;91.0
92;11.1;85.0;95.0;98.0
172;14.6;98.0;97.0;97.0
193;13.2;88.0;99.0;100.0
171;12.2;97.0;99.0;99.0
103;10.2;94.0;97.0;89.0
93;9.8;92.0;96.0;84.0
79;10.0;95.0;99.0;84.0
151;11.3;95.0;97.0;89.0
43;10.6;91.0;90.0;93.0
143;11.7;95.0;97.0;90.0
149;11.8;89.0;94.0;96.0
102;8.3;92.0;97.0;70.0
54;8.6;86.0;100.0;80.0
84;13.2;96.0;100.0;99.0
39;8.8;78.0;94.0;95.0
91;12.8;94.0;100.0;100.0
59;9.3;95.0;100.0;93.0
114;8.8;93.0;97.0;76.0
110;12.0;93.0;98.0;91.0
57;9.8;90.0;95.0;77.0
179;12.3;91.0;99.0;99.0
108;8.4;93.0;97.0;93.0
109;10.3;75.0;99.0;92.0
121;9.4;92.0;95.0;79.0
65;10.3;91.0;96.0;94.0
163;12.6;91.0;96.0;94.0
112;11.0;90.0;99.0;95.0
121;8.4;95.0;98.0;89.0
95;10.2;90.0;92.0;82.0
118;8.8;94.0;98.0;86.0
75;11.6;94.0;96.0;96.0
110;8.9;90.0;94.0;84.0
114;10.0;98.0;100.0;96.0
199;9.6;94.0;98.0;89.0
133;11.1;93.0;99.0;98.0
126;8.3;93.0;97.0;79.0
75;10.6;92.0;97.0;95.0
93;8.5;90.0;91.0;84.0
136;11.0;94.0;97.0;96.0
227;14.9;96.0;100.0;100.0
85;12.3;97.0;100.0;99.0
156;14.3;83.0;98.0;99.0
32;10.7;86.0;100.0;100.0
33;10.1;;0.0;79.0
93;10.4;91.0;99.0;87.0
168;9.9;93.0;98.0;82.0
36;10.7;74.0;95.0;94.0
172;10.6;96.0;97.0;91.0
58;10.2;74.0;100.0;100.0
143;7.7;92.0;98.0;85.0
114;8.9;91.0;97.0;75.0
130;7.7;96.0;97.0;81.0
132;11.1;98.0;100.0;92.0
109;11.2;87.0;97.0;94.0
135;9.8;97.0;99.0;90.0
114;11.9;90.0;97.0;100.0
80;9.7;94.0;96.0;86.0
117;13.0;91.0;98.0;99.0
119;11.6;96.0;95.0;93.0
97;9.0;90.0;97.0;87.0
147;11.4;94.0;99.0;93.0
112;7.4;85.0;98.0;88.0
75;10.1;94.0;97.0;92.0
140;8.5;88.0;99.0;89.0
77;12.2;93.0;95.0;90.0
181;10.3;90.0;99.0;89.0
87;9.0;80.0;95.0;92.0
119;8.6;90.0;95.0;86.0
75;9.2;92.0;92.0;77.0
138;10.1;89.0;98.0;86.0
75;10.2;93.0;100.0;95.0
183;7.7;92.0;98.0;79.0
100;9.6;84.0;97.0;83.0
106;9.5;93.0;97.0;89.0
83;10.8;88.0;99.0;93.0
156;7.0;90.0;96.0;69.0
50;10.0;72.0;98.0;96.0
145;11.2;91.0;99.0;97.0
50;9.0;97.0;100.0;88.0
157;9.0;92.0;96.0;80.0
127;8.5;88.0;95.0;80.0
30;10.8;97.0;97.0;83.0
110;10.7;94.0;97.0;86.0
130;8.9;92.0;99.0;85.0
129;10.5;96.0;99.0;87.0
113;8.0;92.0;91.0;75.0
115;8.6;91.0;97.0;82.0
127;9.6;91.0;96.0;86.0
108;8.6;92.0;97.0;81.0
129;10.5;93.0;99.0;87.0
120;8.2;90.0;97.0;89.0
78;9.6;86.0;96.0;76.0
114;7.9;87.0;96.0;81.0
82;10.0;99.0;100.0;90.0
101;10.4;98.0;96.0;92.0
43;9.4;75.0;85.0;86.0
101;9.1;91.0;95.0;78.0
74;6.9;83.0;96.0;76.0
68;8.1;85.0;96.0;74.0
124;11.2;83.0;98.0;90.0
154;10.3;96.0;96.0;90.0
85;9.4;88.0;93.0;87.0
111;12.2;86.0;100.0;97.0
88;9.8;95.0;97.0;83.0
107;8.2;92.0;97.0;79.0
128;12.0;93.0;98.0;100.0
252;8.6;92.0;97.0;79.0
204;10.7;96.0;99.0;97.0
154;7.0;95.0;99.0;83.0
57;9.2;82.0;97.0;100.0
173;7.4;90.0;99.0;78.0
60;10.1;76.0;100.0;97.0
62;6.1;92.0;98.0;84.0
173;11.4;84.0;100.0;100.0
65;6.9;83.0;91.0;91.0
33;12.1;85.0;100.0;97.0
185;7.8;85.0;96.0;79.0
37;9.4;57.0;95.0;86.0
93;8.2;92.0;98.0;99.0
205;12.3;87.0;99.0;99.0
184;10.3;89.0;97.0;86.0
44;10.6;92.0;98.0;95.0
44;9.3;95.0;100.0;95.0
122;11.8;88.0;98.0;94.0
50;6.1;82.0;96.0;88.0
88;10.0;83.0;97.0;90.0
74;9.2;95.0;97.0;97.0
100;9.7;87.0;93.0;87.0
83;7.9;87.0;98.0;81.0
82;10.4;86.0;90.0;89.0
46;9.6;85.0;100.0;100.0
111;8.5;96.0;96.0;80.0
59;7.5;84.0;95.0;86.0
69;7.8;90.0;94.0;78.0
65;9.1;82.0;97.0;83.0
82;9.9;92.0;94.0;85.0
96;10.3;88.0;99.0;90.0
94;7.3;86.0;92.0;84.0
59;7.7;88.0;98.0;93.0
110;5.7;81.0;89.0;74.0
53;9.0;81.0;100.0;100.0
164;8.9;93.0;97.0;85.0
36;10.0;92.0;97.0;94.0
103;9.9;92.0;100.0;87.0
142;12.9;93.0;99.0;100.0
69;8.6;81.0;99.0;67.0
65;8.1;87.0;100.0;94.0
70;10.9;88.0;94.0;93.0
166;7.1;90.0;92.0;89.0
127;10.5;92.0;98.0;90.0
132;8.3;80.0;92.0;81.0
102;6.6;79.0;88.0;70.0
96;8.1;93.0;97.0;71.0
100;8.0;83.0;88.0;79.0
100;8.5;88.0;93.0;81.0
104;7.8;83.0;93.0;76.0
72;8.3;97.0;93.0;82.0
68;9.0;93.0;100.0;99.0
51;8.0;91.0;94.0;75.0
80;9.1;94.0;94.0;86.0
124;11.9;91.0;100.0;90.0
94;12.1;94.0;99.0;100.0
72;9.3;85.0;90.0;78.0
85;10.0;88.0;97.0;81.0
115;6.7;80.0;88.0;74.0
97;11.2;90.0;96.0;91.0
114;8.8;92.0;96.0;89.0
221;10.9;73.0;97.0;95.0
192;12.7;92.0;100.0;100.0
44;8.2;65.0;100.0;75.0
380;15.4;88.0;99.0;100.0
150;12.5;83.0;97.0;99.0
124;11.9;85.0;98.0;94.0
111;10.4;84.0;99.0;95.0
128;10.0;95.0;98.0;95.0
145;10.1;90.0;99.0;94.0
75;9.0;76.0;90.0;91.0
113;10.7;92.0;98.0;95.0
56;6.9;83.0;98.0;75.0
115;7.2;84.0;95.0;80.0
109;12.6;78.0;98.0;98.0
164;7.6;87.0;93.0;81.0
59;4.0;89.0;94.0;64.0
111;9.2;95.0;96.0;100.0
79;9.5;93.0;94.0;80.0
143;8.4;89.0;97.0;86.0
214;9.5;92.0;93.0;77.0
134;9.0;95.0;94.0;75.0
115;10.6;92.0;98.0;93.0
125;8.6;90.0;96.0;82.0
122;10.4;91.0;98.0;82.0
84;11.4;88.0;98.0;98.0
97;10.9;97.0;100.0;79.0
93;7.9;94.0;95.0;77.0
137;7.5;90.0;90.0;73.0
134;9.8;91.0;99.0;93.0
61;12.1;91.0;97.0;92.0
209;5.7;92.0;98.0;70.0
311;6.1;95.0;96.0;64.0
230;5.6;95.0;98.0;67.0
151;7.5;91.0;98.0;69.0
137;9.6;94.0;94.0;81.0
127;10.3;95.0;99.0;91.0
101;11.1;90.0;99.0;83.0
242;14.0;90.0;98.0;99.0
235;13.0;92.0;100.0;100.0
79;11.6;89.0;100.0;100.0
94;10.5;97.0;99.0;88.0
120;9.4;90.0;98.0;92.0
98;9.2;94.0;97.0;81.0
105;11.1;90.0;97.0;98.0
149;9.8;94.0;96.0;87.0
134;10.3;97.0;96.0;91.0
95;10.8;90.0;96.0;82.0
120;9.7;94.0;95.0;79.0
157;11.9;94.0;99.0;94.0
109;9.8;94.0;96.0;73.0
185;10.0;94.0;99.0;81.0
148;8.4;95.0;97.0;80.0
62;10.0;92.0;97.0;77.0
102;10.2;89.0;98.0;90.0
79;11.2;82.0;98.0;90.0
155;9.2;87.0;94.0;82.0
88;10.0;89.0;98.0;86.0
116;11.2;93.0;97.0;88.0
45;10.9;92.0;98.0;78.0
64;11.4;90.0;100.0;81.0
74;10.4;86.0;97.0;85.0
70;9.2;86.0;93.0;79.0
91;11.6;85.0;98.0;97.0
131;10.5;92.0;100.0;98.0
97;9.7;90.0;97.0;90.0
129;9.0;85.0;92.0;76.0
50;7.4;91.0;88.0;96.0
71;8.9;81.0;93.0;73.0
82;9.0;92.0;98.0;98.0
124;8.9;93.0;97.0;89.0
119;10.0;92.0;94.0;91.0
63;8.6;92.0;94.0;94.0
134;11.3;96.0;100.0;98.0
80;8.4;88.0;96.0;84.0
127;11.8;82.0;98.0;99.0
31;12.4;69.0;100.0;100.0
31;13.1;74.0;100.0;100.0
105;11.3;87.0;100.0;100.0
48;9.5;74.0;91.0;96.0
74;12.5;89.0;100.0;99.0
92;9.3;91.0;97.0;85.0
154;8.6;94.0;99.0;88.0
108;10.5;90.0;97.0;94.0
86;9.0;93.0;97.0;92.0
132;10.9;98.0;96.0;95.0
99;9.5;93.0;98.0;80.0
79;7.9;95.0;97.0;85.0
73;8.7;91.0;92.0;82.0
117;9.6;96.0;95.0;81.0
112;9.7;94.0;95.0;92.0
105;9.8;93.0;98.0;94.0
80;9.3;94.0;99.0;89.0
93;10.2;92.0;88.0;91.0
121;13.8;85.0;99.0;99.0
104;8.8;88.0;97.0;80.0
178;11.0;95.0;95.0;96.0
74;11.8;93.0;91.0;93.0
39;10.0;98.0;98.0;87.0
77;10.7;91.0;99.0;88.0
84;8.3;80.0;90.0;73.0
185;12.1;96.0;98.0;96.0
125;10.7;89.0;96.0;84.0
108;12.4;90.0;96.0;100.0
79;11.2;96.0;98.0;90.0
46;11.2;98.0;96.0;93.0
47;10.0;94.0;100.0;91.0
36;12.9;100.0;84.0;94.0
208;12.2;56.0;98.0;99.0
68;12.6;95.0;96.0;100.0
50;10.8;69.0;93.0;96.0
34;8.7;61.0;87.0;82.0
82;12.7;91.0;99.0;98.0
99;10.5;93.0;99.0;86.0
124;9.3;89.0;89.0;80.0
110;8.1;95.0;90.0;85.0
113;9.8;95.0;97.0;87.0
75;10.7;93.0;96.0;89.0
32;9.0;87.0;100.0;94.0
141;11.8;91.0;97.0;91.0
55;9.1;69.0;100.0;95.0
52;10.3;94.0;98.0;81.0
113;11.1;92.0;99.0;93.0
117;9.5;92.0;97.0;97.0
72;10.1;91.0;96.0;99.0
151;12.0;83.0;99.0;97.0
84;9.2;91.0;97.0;80.0
87;8.3;89.0;93.0;87.0
134;8.6;89.0;96.0;86.0
132;9.5;89.0;95.0;80.0
47;10.0;95.0;98.0;81.0
94;7.9;87.0;93.0;84.0
192;10.4;89.0;95.0;86.0
211;9.5;92.0;95.0;89.0
87;10.8;81.0;96.0;92.0
82;12.2;88.0;100.0;99.0
136;8.3;89.0;88.0;81.0
113;7.2;89.0;96.0;73.0
116;8.5;82.0;90.0;88.0
114;11.1;93.0;100.0;96.0
146;7.2;85.0;89.0;84.0
115;11.5;94.0;99.0;97.0
88;11.9;100.0;98.0;98.0
126;12.4;93.0;99.0;94.0
124;8.1;83.0;96.0;88.0
60;12.4;95.0;98.0;97.0
198;10.9;88.0;95.0;88.0
168;11.1;93.0;98.0;89.0
95;9.7;94.0;98.0;85.0
103;11.1;98.0;98.0;97.0
105;12.8;94.0;100.0;97.0
65;11.3;93.0;98.0;91.0
144;10.2;87.0;98.0;85.0
124;12.0;93.0;98.0;100.0
189;13.8;91.0;99.0;100.0
117;11.2;50.0;99.0;97.0
86;10.0;96.0;94.0;97.0
78;9.2;94.0;100.0;87.0
130;8.6;92.0;98.0;87.0
103;10.1;94.0;98.0;95.0
108;13.7;91.0;99.0;100.0
148;5.5;89.0;94.0;61.0
74;12.2;95.0;99.0;97.0
112;9.6;89.0;98.0;92.0
167;10.4;93.0;99.0;84.0
40;10.9;90.0;98.0;98.0
56;12.9;93.0;94.0;100.0
159;10.9;95.0;97.0;96.0
96;11.4;87.0;95.0;89.0
160;13.8;87.0;99.0;99.0
104;12.6;94.0;98.0;98.0
179;11.3;;98.0;96.0
55;11.4;97.0;75.0;91.0
77;12.0;85.0;99.0;99.0
80;9.8;80.0;91.0;85.0
94;9.8;87.0;94.0;90.0
162;11.7;93.0;96.0;92.0
151;9.2;87.0;95.0;79.0
118;8.6;93.0;95.0;69.0
131;9.1;88.0;94.0;71.0
147;10.7;87.0;100.0;82.0
141;7.6;86.0;91.0;84.0
140;8.8;89.0;96.0;71.0
137;11.3;87.0;96.0;91.0
44;11.3;92.0;96.0;89.0
157;11.6;97.0;96.0;83.0
118;13.7;94.0;97.0;100.0
313;13.1;89.0;99.0;99.0
217;12.4;81.0;90.0;95.0
61;15.5;85.0;100.0;100.0
52;13.4;87.0;100.0;98.0
259;12.8;92.0;96.0;99.0
134;10.7;92.0;96.0;83.0
88;9.4;91.0;96.0;73.0
86;8.4;92.0;94.0;76.0
58;12.6;90.0;100.0;98.0
75;9.8;92.0;97.0;75.0
68;10.3;88.0;100.0;90.0
80;10.7;92.0;96.0;92.0
113;10.8;90.0;98.0;97.0
100;12.5;97.0;97.0;96.0
124;10.0;91.0;96.0;81.0
70;10.5;97.0;95.0;96.0
44;10.3;96.0;98.0;98.0
112;10.6;91.0;98.0;95.0
58;10.8;96.0;98.0;100.0
124;10.8;97.0;98.0;94.0
46;9.8;97.0;98.0;93.0
69;11.5;82.0;100.0;99.0
99;10.2;91.0;94.0;98.0
98;12.1;93.0;94.0;96.0
136;9.6;92.0;97.0;96.0
57;10.7;78.0;88.0;93.0
106;10.3;95.0;100.0;88.0
70;10.8;89.0;99.0;94.0
140;10.2;98.0;98.0;91.0
103;10.5;94.0;96.0;86.0
67;9.6;96.0;100.0;94.0
71;10.3;87.0;91.0;80.0
93;10.6;91.0;100.0;90.0
111;11.5;88.0;99.0;89.0
74;10.9;85.0;99.0;95.0
74;12.3;94.0;100.0;100.0
107;10.4;91.0;98.0;86.0
109;10.4;96.0;99.0;84.0
118;10.0;89.0;98.0;83.0
77;11.8;93.0;98.0;95.0
68;11.1;90.0;100.0;99.0
73;10.5;93.0;100.0;88.0
94;11.1;95.0;100.0;95.0
98;10.0;97.0;98.0;89.0
98;11.1;72.0;98.0;100.0
32;9.8;77.0;100.0;81.0
100;10.9;96.0;97.0;90.0
165;10.2;88.0;98.0;87.0
123;11.8;93.0;93.0;98.0
92;11.8;92.0;98.0;95.0
201;13.8;93.0;100.0;100.0
144;9.6;85.0;95.0;85.0
172;10.7;97.0;98.0;90.0
199;9.1;89.0;97.0;82.0
85;11.4;90.0;94.0;93.0
52;13.8;89.0;100.0;100.0
141;11.1;95.0;99.0;91.0
69;9.2;78.0;95.0;83.0
167;11.8;92.0;96.0;90.0
157;13.9;87.0;98.0;100.0
102;12.4;90.0;93.0;95.0
141;14.1;91.0;96.0;100.0
54;14.6;93.0;98.0;100.0
55;13.2;80.0;96.0;96.0
108;9.8;95.0;96.0;91.0
76;9.2;90.0;99.0;93.0
109;10.5;90.0;97.0;95.0
86;9.7;85.0;96.0;88.0
64;8.0;77.0;87.0;69.0
142;10.3;90.0;97.0;85.0
134;8.7;90.0;96.0;80.0
187;11.4;89.0;98.0;99.0
95;8.8;79.0;94.0;88.0
94;10.0;90.0;91.0;79.0
103;8.1;86.0;94.0;74.0
117;9.3;96.0;100.0;90.0
106;10.8;97.0;97.0;92.0
151;11.2;96.0;99.0;93.0
62;8.3;95.0;100.0;76.0
89;9.4;98.0;96.0;90.0
123;11.9;96.0;100.0;92.0
64;11.9;97.0;94.0;94.0
120;11.1;89.0;93.0;89.0
71;10.9;88.0;98.0;89.0
73;10.8;94.0;96.0;84.0
124;10.7;91.0;98.0;90.0
145;8.8;89.0;93.0;83.0
187;9.2;92.0;99.0;90.0
49;11.4;83.0;100.0;98.0
127;10.1;87.0;96.0;84.0
155;11.0;91.0;97.0;92.0
66;8.9;89.0;91.0;83.0
208;9.9;95.0;99.0;88.0
94;10.4;98.0;96.0;89.0
166;11.1;94.0;100.0;96.0
118;11.4;92.0;100.0;98.0
59;13.5;80.0;98.0;100.0
60;12.2;62.0;97.0;100.0
192;8.9;94.0;98.0;83.0
220;10.8;93.0;97.0;87.0
134;10.2;92.0;98.0;96.0
89;13.5;98.0;100.0;100.0
155;10.8;94.0;100.0;94.0
106;10.3;94.0;99.0;95.0
278;11.8;95.0;98.0;91.0
143;12.0;93.0;97.0;96.0
138;10.1;92.0;98.0;91.0
164;10.7;99.0;99.0;90.0
145;10.5;86.0;94.0;92.0
186;10.3;92.0;98.0;84.0
137;10.8;92.0;99.0;92.0
115;9.0;91.0;98.0;93.0
115;9.3;89.0;94.0;89.0
195;11.0;96.0;97.0;93.0
116;10.1;95.0;99.0;91.0
177;12.6;96.0;100.0;94.0
103;10.1;93.0;98.0;82.0
221;11.8;88.0;96.0;90.0
75;10.1;78.0;92.0;89.0
369;14.9;91.0;100.0;100.0
109;11.3;94.0;98.0;89.0
165;11.4;92.0;96.0;92.0
85;7.4;84.0;96.0;81.0
119;13.3;90.0;95.0;99.0
81;9.1;91.0;94.0;84.0
117;13.4;91.0;98.0;100.0
225;9.7;84.0;98.0;80.0
116;9.6;96.0;97.0;75.0
132;6.5;91.0;98.0;68.0
65;10.7;95.0;97.0;92.0
107;11.4;98.0;96.0;96.0
63;11.7;96.0;98.0;95.0
37;11.8;96.0;100.0;92.0
85;10.6;96.0;99.0;98.0
152;10.1;95.0;94.0;88.0
146;11.8;88.0;93.0;91.0
86;10.6;96.0;97.0;91.0
43;11.1;90.0;84.0;84.0
123;11.9;96.0;99.0;93.0
86;10.2;92.0;93.0;90.0
130;13.8;88.0;99.0;98.0
60;10.2;96.0;100.0;95.0
121;10.0;82.0;94.0;78.0
52;10.0;80.0;100.0;83.0
101;8.5;89.0;98.0;76.0
86;8.9;94.0;91.0;90.0
88;10.0;95.0;95.0;86.0
37;10.4;96.0;93.0;89.0
34;10.4;93.0;97.0;100.0
73;10.6;94.0;99.0;86.0
72;11.0;95.0;99.0;88.0
39;11.0;75.0;98.0;100.0
51;10.9;87.0;93.0;90.0
136;10.5;91.0;99.0;85.0
143;12.9;89.0;99.0;98.0
84;11.2;73.0;92.0;96.0
50;11.1;77.0;96.0;92.0
99;9.3;90.0;96.0;88.0
72;10.2;86.0;95.0;90.0
134;10.1;94.0;92.0;96.0
41;10.6;84.0;98.0;93.0
94;12.7;91.0;98.0;100.0
149;13.4;88.0;98.0;99.0
39;9.8;51.0;91.0;92.0
165;8.6;90.0;91.0;82.0
90;7.8;87.0;92.0;74.0
103;7.5;83.0;87.0;73.0
159;8.6;91.0;93.0;88.0
182;10.3;95.0;95.0;90.0
171;11.2;93.0;98.0;97.0
94;10.0;93.0;96.0;90.0
132;8.7;82.0;91.0;89.0
109;9.6;90.0;90.0;81.0
196;9.4;94.0;97.0;85.0
186;13.4;91.0;98.0;100.0
143;12.2;87.0;93.0;97.0
123;13.6;97.0;95.0;100.0
166;8.8;92.0;97.0;86.0
151;9.7;93.0;93.0;93.0
127;10.2;95.0;98.0;95.0
96;9.8;93.0;96.0;85.0
65;11.2;84.0;98.0;98.0
127;11.1;96.0;98.0;99.0
61;11.5;93.0;92.0;98.0
162;8.0;86.0;93.0;82.0
122;8.3;73.0;97.0;76.0
186;9.7;94.0;98.0;88.0
160;10.8;94.0;96.0;94.0
143;10.8;91.0;100.0;87.0
120;11.2;92.0;98.0;97.0
100;10.9;88.0;97.0;87.0
117;11.0;91.0;94.0;89.0
113;12.0;95.0;98.0;97.0
103;10.2;89.0;95.0;90.0
85;11.3;95.0;99.0;84.0
174;11.8;96.0;100.0;98.0
47;9.1;87.0;98.0;94.0
119;11.3;94.0;97.0;88.0
165;12.0;87.0;98.0;93.0
106;10.9;95.0;98.0;88.0
62;9.4;83.0;97.0;81.0
48;10.0;91.0;100.0;90.0
92;11.2;97.0;98.0;98.0
108;8.7;95.0;98.0;75.0
139;11.2;92.0;96.0;91.0
120;12.3;89.0;97.0;93.0
44;9.8;88.0;98.0;86.0
92;13.7;68.0;99.0;100.0
47;10.4;57.0;100.0;79.0
110;11.5;92.0;97.0;95.0
107;9.8;89.0;99.0;80.0
116;9.7;81.0;86.0;84.0
144;11.9;92.0;93.0;91.0
50;10.2;98.0;100.0;88.0
133;9.2;83.0;98.0;77.0
33;10.1;89.0;100.0;94.0
110;13.1;94.0;98.0;100.0
68;8.3;97.0;97.0;90.0
53;6.4;83.0;85.0;47.0
192;11.1;86.0;96.0;83.0
139;8.9;86.0;96.0;83.0
43;10.0;90.0;100.0;91.0
114;9.3;95.0;96.0;85.0
58;9.6;96.0;97.0;78.0
71;6.6;87.0;92.0;66.0
139;9.6;89.0;99.0;87.0
91;10.9;90.0;97.0;86.0
73;9.6;93.0;95.0;84.0
106;8.9;89.0;98.0;69.0
112;10.8;93.0;100.0;89.0
144;8.8;91.0;94.0;81.0
54;9.0;98.0;96.0;74.0
81;8.5;93.0;97.0;86.0
94;10.4;95.0;98.0;87.0
107;10.2;95.0;93.0;92.0
63;11.1;91.0;97.0;90.0
110;10.2;97.0;99.0;79.0
105;8.7;92.0;95.0;79.0
125;10.3;91.0;98.0;83.0
83;8.9;91.0;93.0;77.0
112;9.5;92.0;97.0;88.0
114;10.8;99.0;95.0;85.0
140;9.9;94.0;99.0;83.0
110;8.2;84.0;99.0;91.0
139;8.6;97.0;96.0;79.0
59;12.1;81.0;98.0;100.0
145;12.8;96.0;99.0;98.0
184;9.8;89.0;97.0;90.0
105;10.5;91.0;95.0;90.0
213;8.4;91.0;97.0;80.0
200;10.3;94.0;99.0;85.0
173;10.0;97.0;97.0;97.0
114;7.7;87.0;99.0;81.0
129;9.3;90.0;98.0;86.0
108;9.0;92.0;97.0;80.0
149;8.1;87.0;98.0;83.0
299;12.3;89.0;98.0;100.0
137;9.4;96.0;100.0;82.0
55;8.8;75.0;91.0;100.0
144;8.5;93.0;98.0;85.0
116;11.1;93.0;97.0;86.0
111;8.4;84.0;98.0;83.0
188;12.5;92.0;98.0;95.0
133;7.9;87.0;96.0;91.0
127;11.7;86.0;98.0;96.0
134;9.9;86.0;99.0;87.0
137;8.3;82.0;96.0;77.0
141;11.0;85.0;99.0;87.0
134;10.5;89.0;94.0;84.0
32;11.3;91.0;100.0;100.0
92;12.8;95.0;98.0;99.0
182;8.7;94.0;98.0;89.0
158;11.3;94.0;98.0;88.0
100;11.2;89.0;98.0;92.0
91;11.0;87.0;96.0;89.0
118;11.2;95.0;99.0;91.0
137;9.7;95.0;96.0;94.0
165;11.4;89.0;98.0;96.0
169;9.1;96.0;98.0;85.0
136;11.2;92.0;92.0;96.0
169;11.8;97.0;98.0;99.0
148;13.5;95.0;97.0;96.0
167;11.4;95.0;97.0;90.0
199;15.2;97.0;98.0;100.0
92;8.1;80.0;98.0;90.0
109;10.5;93.0;100.0;95.0
67;13.3;96.0;97.0;97.0
159;11.4;92.0;99.0;92.0
160;11.1;92.0;99.0;89.0
125;10.6;84.0;98.0;84.0
169;10.8;92.0;94.0;85.0
191;11.9;95.0;98.0;90.0
173;8.9;92.0;98.0;87.0
91;12.9;100.0;100.0;99.0
91;9.6;85.0;93.0;93.0
169;8.5;93.0;92.0;88.0
157;7.9;89.0;98.0;87.0
152;7.3;89.0;94.0;83.0
129;7.9;96.0;97.0;63.0
117;8.5;95.0;97.0;85.0
117;12.1;93.0;96.0;89.0
152;10.8;91.0;99.0;90.0
160;7.3;86.0;97.0;81.0
139;8.1;94.0;94.0;73.0
98;9.2;96.0;99.0;89.0
187;9.1;93.0;99.0;84.0
179;8.4;91.0;99.0;82.0
115;10.3;93.0;99.0;77.0
158;8.7;90.0;99.0;87.0
121;8.9;91.0;97.0;75.0
132;10.1;93.0;97.0;86.0
122;10.9;86.0;97.0;96.0
162;9.5;92.0;97.0;75.0
59;9.7;87.0;98.0;98.0
150;9.8;94.0;96.0;91.0
142;8.4;90.0;99.0;82.0
125;11.9;93.0;98.0;89.0
139;8.4;95.0;99.0;86.0
159;11.0;90.0;96.0;84.0
89;8.2;93.0;97.0;84.0
132;8.0;93.0;98.0;64.0
84;8.1;96.0;96.0;90.0
168;10.9;96.0;97.0;85.0
130;9.1;93.0;96.0;83.0
182;15.1;94.0;99.0;100.0
70;12.4;93.0;100.0;100.0
112;13.5;87.0;99.0;100.0
112;14.3;93.0;98.0;99.0
139;11.2;92.0;97.0;90.0
138;11.6;97.0;98.0;86.0
95;8.6;94.0;97.0;76.0
85;11.3;96.0;99.0;95.0
165;10.9;90.0;98.0;89.0
143;9.9;95.0;95.0;83.0
134;9.6;93.0;100.0;84.0
90;8.8;85.0;99.0;82.0
171;13.5;94.0;99.0;100.0
120;11.2;98.0;98.0;95.0
100;9.0;94.0;98.0;83.0
110;7.7;92.0;96.0;82.0
143;8.0;90.0;97.0;70.0
186;7.0;95.0;97.0;77.0
132;13.1;92.0;98.0;100.0
52;11.7;84.0;100.0;100.0
173;8.6;93.0;99.0;87.0
166;8.4;94.0;97.0;76.0
133;11.0;92.0;99.0;97.0
220;9.1;89.0;96.0;81.0
119;7.2;91.0;95.0;71.0
118;10.1;97.0;98.0;93.0
157;9.5;95.0;98.0;86.0
140;9.4;89.0;99.0;74.0
154;7.8;92.0;98.0;84.0
152;7.5;88.0;99.0;78.0
109;10.0;88.0;97.0;89.0
126;9.5;94.0;98.0;91.0
253;12.4;96.0;99.0;100.0
109;10.9;79.0;95.0;99.0
169;9.8;90.0;100.0;85.0
120;9.0;94.0;99.0;80.0
72;7.7;83.0;99.0;75.0
53;12.3;72.0;98.0;100.0
134;8.7;92.0;98.0;75.0
116;10.8;94.0;97.0;89.0
110;9.4;90.0;99.0;83.0
139;9.2;92.0;99.0;84.0
63;7.1;99.0;94.0;86.0
42;8.0;92.0;95.0;86.0
77;10.0;90.0;99.0;88.0
32;9.3;86.0;90.0;91.0
117;9.4;96.0;98.0;86.0
130;7.4;89.0;96.0;87.0
75;9.6;86.0;97.0;89.0
77;11.2;84.0;94.0;96.0
103;10.2;80.0;100.0;100.0
68;8.9;77.0;99.0;99.0
64;9.0;89.0;93.0;91.0
74;7.0;90.0;95.0;69.0
128;10.4;82.0;100.0;98.0
